left_eye,forehead,right_eye,nose_bridge,left_cheek,right_cheek,nose,mouth
0.51,0.0,0.67,0.0,0.25,0.24,1.0,1.0
0.51,0.0,0.67,0.0,0.19,0.33,1.0,1.0
0.49,0.0,0.71,0.0,0.28,0.26,1.0,1.0
0.45,0.0,0.57,0.11,0.31,0.36,1.0,1.0
0.45,0.0,0.45,0.11,0.28,0.43,1.0,1.0
0.47,0.0,0.63,0.11,0.33,0.36,1.0,1.0
0.63,0.0,0.78,0.11,0.33,0.05,0.58,0.75
0.71,0.0,0.76,0.17,0.28,0.07,0.67,0.75
0.73,0.1,0.71,0.11,0.33,0.02,0.67,0.8
0.59,0.0,0.63,0.0,0.36,0.19,1.0,0.8
0.67,0.0,0.67,0.17,0.28,0.05,0.58,0.5
0.57,0.0,0.71,0.17,0.19,0.05,0.58,0.5
0.63,0.0,0.57,0.17,0.31,0.02,0.58,0.55
0.69,0.3,0.67,0.44,0.61,0.17,0.08,0.1
0.63,0.2,0.63,0.39,0.47,0.1,0.0,0.05
0.67,0.4,0.63,0.33,0.56,0.1,0.0,0.05
0.8,0.0,0.37,0.06,0.25,0.1,0.42,0.45
0.76,0.0,0.39,0.06,0.22,0.14,0.42,0.5
0.76,0.0,0.35,0.06,0.22,0.0,0.33,0.4
0.82,0.0,0.51,0.11,0.36,0.07,0.5,0.5
0.49,0.0,0.12,0.17,0.36,0.38,1.0,0.7
0.61,0.0,0.59,0.0,0.33,0.24,1.0,0.75
0.76,0.0,0.37,0.06,0.22,0.05,0.42,0.45
0.8,0.0,0.39,0.06,0.36,0.02,0.33,0.5
0.43,0.2,0.86,0.28,0.28,0.43,0.83,0.8
0.43,0.2,0.84,0.28,0.25,0.48,0.83,0.75
0.41,0.2,0.92,0.22,0.33,0.33,0.83,0.7
0.41,0.2,0.76,0.33,0.31,0.48,0.58,0.3
0.41,0.4,0.8,0.39,0.31,0.43,0.58,0.3
0.37,0.3,0.84,0.33,0.36,0.36,0.67,0.3
0.84,0.0,0.65,0.0,0.58,0.24,0.58,1.0
0.8,0.0,0.51,0.0,0.5,0.26,0.58,1.0
0.59,0.0,0.57,0.0,0.44,0.1,1.0,0.8
0.76,0.0,0.61,0.0,0.53,0.12,0.5,0.8
0.76,0.0,0.9,0.0,0.53,0.36,0.92,0.95
0.69,0.0,0.88,0.0,0.53,0.36,0.92,0.95
0.76,0.0,0.82,0.0,0.53,0.31,0.83,0.95
0.67,0.2,0.78,0.44,0.31,0.1,0.83,0.8
0.65,0.1,0.71,0.44,0.11,0.02,0.83,0.65
0.59,0.2,0.78,0.22,0.14,0.0,0.67,0.65
0.65,0.1,0.84,0.39,0.31,0.17,1.0,0.75
0.55,0.0,0.78,0.39,0.11,0.07,0.75,0.75
0.49,0.0,0.63,0.17,0.03,0.07,0.5,0.65
0.9,0.0,0.82,0.0,0.44,0.21,0.92,0.8
0.63,0.1,0.76,0.17,0.11,0.14,0.58,0.85
0.57,0.1,0.65,0.17,0.06,0.05,0.25,0.65
0.57,0.0,0.63,0.0,0.03,0.1,0.33,0.5
0.53,0.1,0.71,0.11,0.06,0.05,0.42,0.75
0.55,0.1,0.63,0.17,0.06,0.05,0.42,0.7
0.59,0.0,0.76,0.0,0.03,0.05,0.42,0.55
0.63,0.1,0.69,0.17,0.11,0.19,0.5,0.65
0.55,0.1,0.65,0.22,0.06,0.19,0.42,0.7
0.55,0.0,0.63,0.06,0.03,0.17,0.33,0.6
0.59,0.1,0.43,0.0,0.06,0.0,0.67,0.2
0.92,0.1,0.78,0.06,0.36,0.24,0.92,0.8
0.49,0.1,0.49,0.0,0.03,0.0,0.67,0.15
0.61,0.1,0.43,0.0,0.03,0.0,0.58,0.1
0.53,0.0,0.49,0.0,0.03,0.0,0.5,0.2
0.55,0.1,0.47,0.0,0.03,0.0,0.58,0.2
0.55,0.1,0.43,0.0,0.03,0.0,0.42,0.15
0.61,0.0,0.65,0.0,0.0,0.0,0.17,0.2
0.61,0.0,0.63,0.0,0.0,0.0,0.0,0.1
0.61,0.0,0.67,0.0,0.0,0.0,0.0,0.2
0.59,0.0,0.59,0.0,0.0,0.0,0.17,0.3
0.57,0.0,0.57,0.0,0.0,0.0,0.08,0.2
0.84,0.1,0.71,0.0,0.44,0.07,0.83,0.8
0.59,0.0,0.61,0.0,0.0,0.0,0.08,0.2
0.39,0.1,0.37,0.11,0.06,0.0,0.25,0.75
0.39,0.0,0.29,0.11,0.06,0.0,0.17,0.8
0.39,0.1,0.35,0.11,0.03,0.0,0.25,0.65
0.43,0.0,0.37,0.11,0.06,0.02,0.5,0.8
0.39,0.0,0.31,0.11,0.03,0.0,0.5,0.8
0.41,0.0,0.35,0.11,0.06,0.0,0.5,0.8
0.65,0.1,0.53,0.22,0.47,0.1,0.42,0.6
0.63,0.2,0.63,0.22,0.47,0.05,0.42,0.55
0.65,0.2,0.57,0.11,0.53,0.05,0.33,0.6
0.86,0.0,0.63,0.0,0.47,0.12,0.92,0.5
0.78,0.2,0.59,0.39,0.75,0.17,0.5,0.55
0.78,0.2,0.59,0.33,0.64,0.17,0.42,0.6
0.76,0.2,0.55,0.39,0.72,0.17,0.33,0.4
0.76,0.5,0.61,0.33,0.64,0.24,0.33,0.4
0.76,0.5,0.51,0.33,0.64,0.14,0.33,0.4
0.73,0.6,0.65,0.33,0.75,0.14,0.25,0.35
0.78,0.1,0.51,0.44,0.75,0.14,0.5,0.55
0.73,0.0,0.49,0.44,0.67,0.12,0.5,0.55
0.76,0.1,0.57,0.44,0.72,0.14,0.42,0.5
0.9,0.1,0.37,0.11,0.5,0.0,0.67,0.85
0.88,0.0,0.71,0.06,0.5,0.24,0.92,0.55
0.92,0.1,0.33,0.11,0.39,0.0,0.58,0.85
0.88,0.1,0.43,0.11,0.5,0.0,0.58,0.7
0.92,0.1,0.41,0.11,0.44,0.0,0.67,0.9
0.94,0.1,0.35,0.11,0.44,0.0,0.75,0.9
0.84,0.1,0.39,0.11,0.44,0.0,0.67,0.8
0.76,0.5,0.8,0.28,0.47,0.83,1.0,1.0
0.8,0.6,0.78,0.28,0.5,0.86,1.0,1.0
0.71,0.5,0.78,0.22,0.47,0.74,1.0,1.0
0.76,0.5,0.78,0.28,0.5,0.74,1.0,1.0
0.76,0.5,0.78,0.28,0.47,0.71,1.0,1.0
0.88,0.0,0.69,0.0,0.56,0.12,0.92,0.55
0.73,0.4,0.76,0.28,0.47,0.62,1.0,1.0
0.78,0.2,0.76,0.22,0.5,0.67,1.0,1.0
0.8,0.2,0.78,0.22,0.5,0.76,1.0,0.95
0.8,0.2,0.73,0.22,0.56,0.69,1.0,1.0
0.71,0.1,0.76,0.33,0.58,0.74,1.0,1.0
0.67,0.1,0.69,0.33,0.42,0.83,0.92,1.0
0.76,0.1,0.67,0.22,0.53,0.76,1.0,1.0
0.39,0.0,0.92,0.0,0.0,0.57,0.5,0.35
0.39,0.0,0.96,0.0,0.0,0.57,0.58,0.35
0.37,0.1,0.88,0.0,0.0,0.6,0.5,0.4
0.78,0.5,0.78,0.39,0.5,0.62,1.0,0.95
0.45,0.0,0.57,0.0,0.03,0.07,0.5,0.25
0.41,0.1,0.49,0.0,0.03,0.0,0.42,0.2
0.47,0.1,0.57,0.0,0.06,0.07,0.5,0.2
0.41,0.1,0.49,0.0,0.06,0.21,0.75,0.35
0.43,0.1,0.57,0.0,0.03,0.21,0.75,0.35
0.41,0.1,0.57,0.0,0.03,0.21,0.75,0.3
0.61,0.2,0.76,0.0,0.36,0.38,1.0,0.75
0.65,0.2,0.76,0.0,0.39,0.4,1.0,0.75
0.65,0.2,0.82,0.0,0.42,0.31,1.0,0.75
0.59,0.2,0.59,0.11,0.42,0.5,0.92,0.5
0.8,0.5,0.78,0.44,0.44,0.74,1.0,0.95
0.55,0.1,0.69,0.22,0.39,0.52,0.92,0.45
0.57,0.1,0.63,0.11,0.44,0.38,0.83,0.45
0.45,0.0,0.61,0.0,0.08,0.0,0.83,0.75
0.49,0.0,0.63,0.0,0.06,0.0,0.83,0.7
0.41,0.1,0.47,0.0,0.08,0.0,0.75,0.7
0.45,0.0,0.49,0.0,0.06,0.07,0.58,0.75
0.37,0.0,0.53,0.0,0.03,0.0,0.58,0.7
0.45,0.1,0.63,0.0,0.06,0.07,0.5,0.7
0.31,0.0,0.33,0.0,0.03,0.0,0.0,0.7
0.27,0.0,0.22,0.0,0.03,0.0,0.0,0.8
0.51,0.0,0.2,0.11,0.47,0.26,1.0,0.75
0.73,0.5,0.8,0.39,0.5,0.5,1.0,1.0
0.31,0.0,0.35,0.0,0.03,0.0,0.0,0.75
0.73,0.0,0.69,0.0,0.08,0.14,0.67,0.65
0.63,0.0,0.61,0.0,0.03,0.19,0.67,0.7
0.65,0.0,0.69,0.0,0.14,0.02,0.67,0.7
0.76,0.0,0.76,0.0,0.25,0.24,0.92,0.7
0.73,0.0,0.76,0.0,0.22,0.31,0.92,0.65
0.76,0.0,0.8,0.0,0.22,0.17,0.83,0.7
0.53,0.0,0.96,0.0,0.08,0.45,0.42,0.6
0.47,0.1,0.94,0.11,0.08,0.45,0.42,0.55
0.47,0.0,0.94,0.0,0.11,0.31,0.42,0.55
0.69,0.0,0.73,0.11,0.25,0.1,0.83,1.0
0.45,0.1,0.84,0.0,0.14,0.5,0.42,0.55
0.41,0.0,0.84,0.0,0.08,0.55,0.42,0.55
0.39,0.1,0.9,0.0,0.11,0.48,0.42,0.55
0.33,0.0,0.88,0.0,0.11,0.57,0.5,0.45
0.33,0.0,0.82,0.0,0.08,0.6,0.42,0.35
0.37,0.0,0.88,0.0,0.08,0.52,0.5,0.45
0.14,0.0,0.16,0.0,0.06,0.14,1.0,1.0
0.14,0.0,0.14,0.0,0.06,0.24,1.0,1.0
0.1,0.0,0.08,0.0,0.08,0.1,1.0,1.0
0.08,0.0,0.12,0.06,0.03,0.14,1.0,1.0
0.65,0.0,0.67,0.11,0.19,0.14,0.75,1.0
0.08,0.0,0.08,0.06,0.03,0.24,1.0,1.0
0.08,0.0,0.16,0.06,0.08,0.1,1.0,1.0
0.84,0.2,0.86,0.44,0.64,0.9,1.0,1.0
0.82,0.2,0.96,0.56,0.67,0.93,1.0,1.0
0.84,0.2,0.86,0.44,0.72,0.9,1.0,1.0
0.82,0.2,0.92,0.44,0.67,0.93,1.0,0.95
0.73,0.1,0.92,0.39,0.64,1.0,1.0,0.9
0.8,0.2,0.86,0.44,0.72,1.0,1.0,0.95
0.82,0.7,0.18,0.0,0.69,0.05,0.42,0.4
0.86,0.5,0.16,0.0,0.61,0.02,0.42,0.5
0.69,0.1,0.73,0.11,0.28,0.07,0.83,1.0
0.78,0.7,0.14,0.11,0.72,0.02,0.42,0.4
0.88,0.8,0.16,0.06,0.67,0.07,0.42,0.45
0.9,0.6,0.16,0.0,0.67,0.05,0.42,0.5
0.84,0.8,0.2,0.17,0.78,0.02,0.42,0.45
0.94,0.0,0.47,0.0,0.64,0.02,0.5,0.6
0.9,0.0,0.47,0.0,0.75,0.0,0.58,0.7
0.96,0.1,0.49,0.0,0.67,0.0,0.5,0.5
0.96,0.1,0.57,0.0,0.72,0.05,0.83,0.85
0.92,0.1,0.53,0.0,0.64,0.0,0.83,0.75
0.98,0.1,0.57,0.0,0.69,0.0,0.75,0.8
0.61,0.1,0.63,0.17,0.31,0.12,0.58,0.85
0.53,0.0,0.49,0.06,0.36,0.48,1.0,1.0
0.53,0.0,0.43,0.11,0.33,0.57,1.0,0.9
0.55,0.1,0.53,0.06,0.39,0.48,1.0,1.0
0.59,0.0,0.67,0.06,0.25,0.48,0.5,0.8
0.65,0.1,0.61,0.06,0.31,0.48,0.58,0.9
0.63,0.1,0.61,0.06,0.31,0.48,0.5,0.9
0.73,0.0,0.63,0.0,0.11,0.0,0.58,0.45
0.69,0.1,0.61,0.0,0.08,0.0,0.58,0.7
0.69,0.0,0.61,0.0,0.08,0.0,0.5,0.35
0.1,0.0,0.14,0.0,0.0,0.0,0.25,0.7
0.61,0.0,0.61,0.11,0.19,0.12,0.58,0.8
0.1,0.0,0.1,0.0,0.0,0.0,0.17,0.75
0.16,0.1,0.16,0.0,0.0,0.0,0.17,0.75
0.69,0.0,0.76,0.0,0.22,0.26,1.0,0.9
0.67,0.0,0.71,0.0,0.08,0.26,1.0,0.85
0.69,0.1,0.78,0.0,0.19,0.29,1.0,0.9
0.51,0.2,0.88,0.0,0.28,0.55,0.75,0.7
0.55,0.2,0.88,0.0,0.25,0.57,0.75,0.6
0.49,0.1,0.86,0.0,0.25,0.4,0.75,0.6
0.49,0.2,0.82,0.06,0.28,0.52,0.75,0.6
0.51,0.1,0.88,0.06,0.22,0.57,0.75,0.6
0.59,0.2,0.67,0.11,0.31,0.14,0.58,0.9
0.45,0.1,0.86,0.0,0.31,0.4,0.75,0.55
0.29,0.0,0.84,0.11,0.0,0.74,0.42,0.6
0.22,0.0,0.82,0.11,0.0,0.74,0.42,0.4
0.22,0.0,0.78,0.0,0.0,0.69,0.42,0.45
0.71,0.5,0.88,0.33,0.56,0.6,1.0,1.0
0.76,0.5,0.84,0.33,0.5,0.6,1.0,1.0
0.78,0.5,0.92,0.39,0.61,0.57,1.0,1.0
0.73,0.2,0.88,0.44,0.58,0.6,1.0,1.0
0.8,0.2,0.84,0.44,0.53,0.67,1.0,1.0
0.73,0.2,0.92,0.44,0.61,0.55,1.0,1.0
0.61,0.2,0.86,0.17,0.19,0.26,1.0,1.0
0.18,0.0,0.16,0.0,0.0,0.0,0.25,0.5
0.29,0.0,0.14,0.0,0.0,0.0,0.33,0.55
0.22,0.0,0.18,0.0,0.0,0.0,0.25,0.55
0.53,0.0,0.16,0.06,0.19,0.0,0.17,0.45
0.43,0.0,0.1,0.06,0.17,0.0,0.25,0.5
0.39,0.0,0.1,0.06,0.17,0.0,0.08,0.45
0.73,0.0,0.84,0.22,0.31,0.5,0.83,1.0
0.73,0.0,0.84,0.33,0.22,0.55,0.92,1.0
0.73,0.0,0.86,0.22,0.28,0.38,0.83,0.95
0.82,0.1,0.94,0.22,0.22,0.5,1.0,1.0
0.59,0.1,0.88,0.28,0.14,0.31,1.0,1.0
0.78,0.1,0.86,0.33,0.19,0.55,0.92,1.0
0.82,0.1,0.84,0.22,0.31,0.4,1.0,1.0
0.69,0.1,0.71,0.39,0.28,0.6,0.83,0.75
0.71,0.1,0.86,0.44,0.33,0.64,0.92,0.85
0.65,0.0,0.78,0.28,0.36,0.52,1.0,0.9
0.78,0.0,0.71,0.0,0.83,0.69,0.67,1.0
0.69,0.0,0.71,0.0,0.81,0.64,0.58,0.95
0.82,0.0,0.65,0.0,0.86,0.71,0.75,1.0
0.51,0.0,0.9,0.0,0.0,0.14,0.92,1.0
0.59,0.0,0.92,0.0,0.0,0.17,0.83,0.95
0.51,0.1,0.86,0.0,0.17,0.17,1.0,1.0
0.55,0.1,0.88,0.0,0.0,0.07,0.92,1.0
0.49,0.0,0.9,0.0,0.0,0.31,0.83,1.0
0.51,0.0,0.9,0.0,0.0,0.24,0.83,0.95
0.49,0.0,0.88,0.0,0.0,0.24,0.83,1.0
0.86,0.1,0.88,0.0,0.17,0.14,0.92,0.7
0.86,0.0,0.84,0.0,0.14,0.17,0.92,0.6
0.82,0.1,0.94,0.0,0.25,0.05,0.92,0.7
0.73,0.2,0.73,0.11,0.42,0.17,0.92,0.25
0.76,0.2,0.65,0.11,0.33,0.14,0.92,0.25
0.67,0.1,0.78,0.11,0.39,0.07,0.83,0.15
0.65,0.1,0.61,0.0,0.03,0.0,0.83,0.8
0.55,0.1,0.86,0.39,0.17,0.4,0.92,1.0
0.53,0.0,0.37,0.11,0.06,0.0,0.75,0.75
0.61,0.1,0.43,0.22,0.03,0.0,0.83,0.9
0.63,0.0,0.47,0.11,0.06,0.0,0.75,0.75
0.63,0.0,0.47,0.11,0.06,0.0,0.75,0.65
0.57,0.0,0.37,0.28,0.03,0.0,0.75,0.6
0.61,0.0,0.41,0.11,0.06,0.0,0.75,0.7
0.88,0.0,0.84,0.0,0.36,0.02,0.75,0.75
0.84,0.1,0.73,0.0,0.33,0.02,0.75,0.75
0.96,0.1,0.92,0.0,0.5,0.02,0.75,0.75
0.86,0.0,0.9,0.0,0.47,0.0,0.67,0.8
0.57,0.3,0.82,0.39,0.08,0.45,1.0,0.95
0.78,0.0,0.88,0.0,0.44,0.02,0.67,0.9
0.88,0.0,0.84,0.0,0.33,0.05,0.5,0.6
0.84,0.0,0.41,0.22,0.39,0.02,0.0,0.75
0.78,0.0,0.35,0.17,0.28,0.05,0.0,0.7
0.86,0.0,0.45,0.17,0.36,0.0,0.0,0.7
0.65,0.1,0.71,0.11,0.47,0.38,0.75,0.35
0.61,0.0,0.59,0.11,0.39,0.4,0.75,0.3
0.55,0.2,0.63,0.0,0.47,0.29,0.75,0.35
0.53,0.0,0.57,0.06,0.5,0.45,0.75,0.4
0.57,0.0,0.63,0.17,0.47,0.45,0.83,0.5
0.61,0.2,0.88,0.28,0.17,0.31,1.0,1.0
0.57,0.0,0.59,0.06,0.58,0.36,0.75,0.45
0.65,0.3,0.76,0.0,0.47,0.45,1.0,1.0
0.63,0.2,0.71,0.0,0.36,0.45,1.0,1.0
0.61,0.1,0.76,0.0,0.36,0.29,1.0,1.0
0.73,0.1,0.76,0.11,0.39,0.4,0.75,0.95
0.69,0.2,0.73,0.11,0.33,0.43,0.67,0.9
0.71,0.1,0.86,0.11,0.44,0.33,0.83,0.9
0.27,0.1,0.16,0.0,0.0,0.0,0.25,0.95
0.22,0.1,0.18,0.06,0.0,0.0,0.17,0.95
0.27,0.0,0.18,0.0,0.0,0.0,0.33,0.95
0.61,0.0,0.71,0.0,0.39,0.5,0.83,0.95
0.24,0.0,0.27,0.0,0.0,0.0,0.42,0.95
0.27,0.0,0.22,0.0,0.0,0.0,0.33,0.95
0.27,0.1,0.39,0.0,0.0,0.0,0.42,0.95
0.69,0.3,0.76,0.28,0.64,0.74,1.0,0.85
0.71,0.4,0.84,0.22,0.61,0.76,1.0,0.95
0.65,0.4,0.8,0.22,0.69,0.64,1.0,0.85
0.53,0.0,0.65,0.33,0.61,0.69,1.0,0.6
0.57,0.0,0.73,0.33,0.58,0.71,1.0,0.65
0.55,0.0,0.65,0.39,0.72,0.62,1.0,0.65
0.84,0.0,0.92,0.28,0.31,0.62,0.67,1.0
0.53,0.0,0.57,0.0,0.33,0.52,0.83,0.9
0.82,0.0,0.94,0.28,0.25,0.6,0.67,1.0
0.88,0.1,0.84,0.22,0.28,0.62,0.67,1.0
0.82,0.0,0.94,0.33,0.36,0.81,1.0,1.0
0.78,0.0,0.94,0.33,0.36,0.81,1.0,1.0
0.84,0.0,0.86,0.33,0.39,0.79,1.0,1.0
0.82,0.6,0.61,0.17,0.44,0.12,0.5,0.4
0.86,0.6,0.47,0.17,0.47,0.17,0.58,0.3
0.8,0.7,0.65,0.17,0.47,0.1,0.5,0.25
0.67,0.0,0.57,0.0,0.5,0.05,0.75,0.55
0.67,0.0,0.59,0.0,0.47,0.07,0.83,0.55
0.57,0.0,0.61,0.0,0.44,0.38,0.92,1.0
0.69,0.1,0.57,0.0,0.53,0.02,0.75,0.6
0.65,0.0,0.71,0.11,0.0,0.0,0.67,0.9
0.67,0.1,0.73,0.17,0.0,0.07,0.67,0.85
0.67,0.0,0.71,0.11,0.0,0.0,0.67,0.95
0.67,0.0,0.78,0.17,0.03,0.1,0.5,0.95
0.63,0.0,0.78,0.28,0.03,0.1,0.5,1.0
0.67,0.0,0.82,0.11,0.06,0.07,0.42,0.9
0.9,0.1,0.49,0.0,0.5,0.07,0.5,0.7
0.82,0.1,0.47,0.0,0.42,0.0,0.42,0.65
0.82,0.0,0.45,0.0,0.42,0.0,0.25,0.5
0.76,0.1,0.57,0.11,0.39,0.05,0.92,0.75
0.8,0.0,0.71,0.0,0.14,0.0,0.75,0.85
0.76,0.0,0.78,0.0,0.06,0.0,0.67,0.7
0.78,0.0,0.69,0.0,0.11,0.0,0.5,0.8
0.82,0.2,0.61,0.33,0.31,0.12,0.5,1.0
0.78,0.2,0.57,0.33,0.19,0.14,0.5,1.0
0.82,0.1,0.67,0.33,0.33,0.07,0.58,1.0
0.69,0.2,0.65,0.22,0.47,0.45,1.0,1.0
0.71,0.2,0.63,0.33,0.47,0.4,1.0,1.0
0.65,0.1,0.65,0.22,0.47,0.38,1.0,1.0
0.63,0.1,0.57,0.28,0.5,0.45,1.0,1.0
0.84,0.1,0.45,0.11,0.36,0.05,0.92,0.7
0.55,0.0,0.57,0.33,0.42,0.4,0.92,1.0
0.67,0.1,0.57,0.28,0.5,0.38,1.0,1.0
0.63,0.3,0.57,0.39,0.5,0.38,1.0,1.0
0.65,0.3,0.37,0.39,0.44,0.4,1.0,1.0
0.55,0.2,0.57,0.33,0.5,0.29,1.0,1.0
0.61,0.0,0.53,0.06,0.5,0.17,1.0,0.5
0.59,0.0,0.51,0.11,0.47,0.21,1.0,0.5
0.61,0.0,0.61,0.06,0.53,0.12,1.0,0.5
0.59,0.0,0.14,0.0,0.31,0.0,0.42,0.0
0.59,0.1,0.12,0.0,0.28,0.0,0.42,0.0
0.82,0.2,0.55,0.11,0.44,0.02,0.92,0.75
0.67,0.1,0.2,0.0,0.31,0.0,0.33,0.0
0.67,0.3,0.65,0.11,0.22,0.14,1.0,1.0
0.69,0.2,0.61,0.11,0.17,0.12,1.0,1.0
0.65,0.2,0.65,0.11,0.22,0.0,1.0,1.0
0.71,0.1,0.65,0.11,0.28,0.17,1.0,1.0
0.63,0.1,0.57,0.11,0.19,0.19,1.0,1.0
0.61,0.1,0.61,0.11,0.28,0.07,1.0,1.0
0.0,0.0,0.06,0.0,0.0,0.07,0.42,0.8
0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.75
0.0,0.0,0.0,0.0,0.0,0.02,0.5,0.8
0.51,0.0,0.53,0.0,0.11,0.26,1.0,1.0
0.63,0.0,0.71,0.11,0.28,0.38,1.0,1.0
0.63,0.1,0.65,0.11,0.31,0.4,1.0,1.0
0.57,0.0,0.65,0.0,0.31,0.24,1.0,1.0
0.63,0.0,0.8,0.28,0.25,0.38,1.0,0.75
0.55,0.1,0.88,0.33,0.19,0.5,1.0,0.85
0.63,0.0,0.86,0.22,0.25,0.36,1.0,0.8
0.55,0.0,0.92,0.28,0.28,0.45,1.0,0.8
0.59,0.0,0.84,0.28,0.19,0.5,1.0,0.75
0.59,0.0,0.82,0.22,0.33,0.43,1.0,0.8
0.43,0.3,0.98,0.11,0.14,0.26,0.67,0.7
0.55,0.1,0.51,0.0,0.0,0.0,0.83,0.75
0.45,0.1,0.53,0.0,0.06,0.26,0.83,0.95
0.49,0.4,0.86,0.11,0.11,0.29,0.67,0.65
0.41,0.3,0.98,0.11,0.17,0.19,0.67,0.65
0.67,0.0,0.69,0.0,0.28,0.12,1.0,1.0
0.59,0.0,0.73,0.0,0.25,0.17,1.0,0.95
0.61,0.0,0.63,0.0,0.36,0.07,1.0,1.0
0.16,0.0,0.39,0.17,0.0,0.02,1.0,1.0
0.14,0.0,0.29,0.17,0.0,0.07,0.92,0.95
0.12,0.0,0.29,0.17,0.0,0.02,1.0,1.0
0.88,0.0,0.73,0.17,0.42,0.02,0.5,0.55
0.84,0.0,0.67,0.11,0.33,0.1,0.5,0.5
0.43,0.0,0.59,0.0,0.08,0.17,1.0,1.0
0.82,0.0,0.63,0.17,0.42,0.0,0.5,0.45
0.86,0.0,0.61,0.17,0.42,0.12,0.75,0.5
0.8,0.0,0.67,0.17,0.36,0.12,0.67,0.45
0.8,0.0,0.63,0.11,0.44,0.0,0.5,0.45
0.67,0.0,0.71,0.11,0.31,0.5,1.0,1.0
0.61,0.0,0.8,0.11,0.28,0.4,1.0,1.0
0.71,0.0,0.71,0.06,0.31,0.38,1.0,1.0
0.61,0.0,0.86,0.17,0.31,0.4,1.0,1.0
0.67,0.0,0.92,0.17,0.22,0.5,1.0,1.0
0.61,0.0,0.78,0.11,0.25,0.45,1.0,1.0
0.37,0.0,0.63,0.0,0.06,0.24,0.5,0.7
0.8,0.0,0.69,0.17,0.64,0.5,1.0,0.9
0.78,0.0,0.71,0.22,0.58,0.52,1.0,0.9
0.73,0.0,0.65,0.06,0.64,0.43,1.0,0.85
0.82,0.1,0.71,0.22,0.64,0.62,1.0,0.9
0.8,0.1,0.71,0.22,0.5,0.6,1.0,0.85
0.78,0.0,0.78,0.17,0.64,0.55,1.0,0.85
0.67,0.0,0.63,0.28,0.11,0.12,0.5,1.0
0.78,0.0,0.65,0.33,0.08,0.24,0.58,1.0
0.69,0.0,0.65,0.22,0.11,0.07,0.5,1.0
0.69,0.0,0.86,0.11,0.0,0.07,0.42,1.0
0.31,0.0,0.53,0.0,0.06,0.17,0.5,0.75
0.65,0.0,0.8,0.22,0.0,0.07,0.42,1.0
0.71,0.0,0.84,0.06,0.0,0.02,0.42,1.0
0.63,0.0,0.78,0.17,0.0,0.02,0.42,1.0
0.67,0.0,0.82,0.17,0.0,0.05,0.42,1.0
0.67,0.0,0.71,0.06,0.0,0.0,0.5,1.0
0.57,0.5,0.63,0.11,0.0,0.57,0.75,1.0
0.49,0.3,0.55,0.06,0.0,0.38,0.67,0.95
0.47,0.3,0.65,0.06,0.0,0.31,0.67,1.0
0.51,0.4,0.53,0.11,0.0,0.55,0.75,1.0
0.39,0.1,0.29,0.0,0.0,0.29,0.42,0.95
0.41,0.0,0.55,0.0,0.06,0.21,0.5,0.75
0.41,0.2,0.55,0.11,0.0,0.36,0.5,1.0
0.41,0.3,0.49,0.06,0.0,0.4,0.58,1.0
0.35,0.1,0.31,0.0,0.0,0.14,0.5,0.95
0.29,0.2,0.39,0.06,0.0,0.07,0.42,0.7
0.61,0.0,0.63,0.17,0.31,0.31,1.0,1.0
0.59,0.0,0.51,0.17,0.25,0.36,1.0,1.0
0.63,0.1,0.61,0.11,0.33,0.26,1.0,1.0
0.63,0.2,0.59,0.0,0.0,0.0,0.17,0.35
0.51,0.1,0.43,0.0,0.0,0.0,0.0,0.2
0.67,0.1,0.69,0.0,0.0,0.0,0.17,0.3
0.71,0.3,0.8,0.0,0.47,0.57,0.92,0.8
0.45,0.0,0.35,0.0,0.0,0.0,0.0,0.35
0.63,0.1,0.43,0.0,0.0,0.0,0.08,0.3
0.59,0.1,0.51,0.0,0.0,0.0,0.17,0.35
0.69,0.1,0.71,0.17,0.33,0.29,1.0,1.0
0.69,0.1,0.69,0.22,0.22,0.31,1.0,0.95
0.67,0.1,0.69,0.11,0.39,0.19,1.0,1.0
0.63,0.0,0.61,0.0,0.28,0.17,1.0,0.85
0.65,0.0,0.67,0.0,0.25,0.24,1.0,0.85
0.63,0.0,0.69,0.0,0.36,0.07,1.0,0.65
0.55,0.0,0.41,0.0,0.14,0.0,0.58,0.5
0.65,0.2,0.69,0.06,0.39,0.62,0.92,0.8
0.45,0.0,0.37,0.0,0.06,0.0,0.58,0.45
0.53,0.0,0.47,0.0,0.11,0.0,0.58,0.5
0.71,0.1,0.49,0.0,0.53,0.31,0.83,0.75
0.84,0.0,0.41,0.06,0.47,0.36,0.92,0.8
0.73,0.1,0.47,0.0,0.56,0.24,0.83,0.8
0.55,0.5,0.57,0.44,0.47,0.69,1.0,0.95
0.57,0.5,0.63,0.44,0.47,0.74,1.0,0.95
0.47,0.5,0.59,0.33,0.5,0.57,1.0,0.95
0.76,0.0,0.78,0.0,0.03,0.0,0.42,0.75
0.8,0.0,0.57,0.0,0.06,0.0,0.25,0.65
0.65,0.1,0.84,0.0,0.44,0.48,0.92,0.75
0.82,0.1,0.73,0.0,0.03,0.0,0.42,0.7
0.65,0.0,0.82,0.22,0.53,0.6,0.92,0.9
0.63,0.0,0.84,0.28,0.5,0.69,0.92,0.9
0.65,0.0,0.88,0.22,0.56,0.55,0.92,0.9
